"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.647671717E1,6.232107162E0,-2.795230389E0,2.166752517E-1
3.648672929E1,6.470330238E0,-2.807201385E0,-2.070984542E-1
3.649671494E1,7.576451302E0,-2.529474020E0,-1.640028208E-1
3.650673686E1,9.652224541E0,-2.305616140E0,-5.087678432E-1
3.651667379E1,1.125993061E1,-2.304419041E0,-2.513911724E-1
3.652673029E1,1.277426338E1,-2.443282843E0,5.135562420E-1
3.653672579E1,1.330098724E1,-2.273294449E0,1.110909581E0
3.654671056E1,1.113064384E1,-2.851494312E0,6.356605291E-1
3.655671367E1,7.393294811E0,-4.818330765E0,-2.159569979E0
3.656674021E1,5.398924828E0,-6.579266071E0,-5.597643375E0
3.657667536E1,6.004657745E0,-7.232883453E0,-6.430825710E0
3.658666448E1,7.572859764E0,-7.583633900E0,-3.707421303E0
3.659669625E1,9.396044731E0,-8.134300232E0,1.675941199E-1
3.660664752E1,1.041836834E1,-9.437943459E0,2.964021683E0
3.661664798E1,1.135210705E1,-1.049378586E1,2.334346771E0
3.662664317E1,1.319085407E1,-1.068651962E1,3.124433160E-1
3.663664513E1,1.477940750E1,-1.039682102E1,-2.861070931E-1
3.664664863E1,1.611417389E1,-9.786299706E0,9.325415492E-1
3.665668936E1,1.616564941E1,-9.780313492E0,1.389834046E0
3.666665075E1,1.499967384E1,-1.035851383E1,1.556231141E0
3.667664809E1,1.383369732E1,-1.072482681E1,2.518700123E0
3.668672452E1,1.292629528E1,-1.107916832E1,5.090072632E0
3.669675398E1,1.257075596E1,-1.206917095E1,7.328651428E0
3.670667179E1,1.337520790E1,-1.253005505E1,9.641449928E0
3.671672709E1,1.381454372E1,-1.192910957E1,1.144428444E1
3.672667063E1,1.375827980E1,-1.074876881E1,1.116775417E1
3.673673940E1,1.435802746E1,-9.612719536E0,8.614337921E0
3.674671967E1,1.469441319E1,-8.662221909E0,5.577292919E0
3.675671586E1,1.388158131E1,-7.843404770E0,2.798821688E0
3.676667275E1,1.327465153E1,-6.851007938E0,-1.843535304E-1
3.677666513E1,1.375827980E1,-5.680243492E0,-1.826775908E0
3.678697452E1,1.466927338E1,-4.571728230E0,-1.930923700E0
3.679670179E1,1.549407673E1,-4.502296448E0,-1.072602391E0
3.680668348E1,1.590587902E1,-5.237316132E0,-6.105214357E-2
3.681665202E1,1.545936012E1,-5.420472622E0,1.183932781E0
3.682664786E1,1.470518684E1,-5.657498837E0,1.417367458E0
3.683672817E1,1.377384281E1,-6.557718277E0,2.000355482E0
3.684668917E1,1.234450436E1,-7.535749912E0,2.351106167E0
3.685667432E1,1.151850414E1,-7.903259754E0,2.432508945E0
3.686669294E1,1.232654762E1,-7.785943985E0,2.427720547E0
3.687664344E1,1.302804852E1,-6.953958988E0,2.619256735E0
3.688665575E1,1.463455772E1,-6.476315498E0,1.742978811E0
3.689671040E1,1.562695408E1,-5.730521679E0,5.243301988E-1
3.690668129E1,1.544020653E1,-5.242104530E0,3.866635859E-1
3.691668075E1,1.553836918E1,-5.074510574E0,7.541735470E-2
3.692667767E1,1.637394524E1,-6.028599739E0,-6.033388376E-1
3.693665571E1,1.552879238E1,-7.210138321E0,-9.648633003E-1
3.694667790E1,1.275510979E1,-7.137115479E0,-3.974374831E-1
3.695664190E1,1.105043793E1,-7.041347027E0,-3.292027414E-1
3.696669052E1,8.672995567E0,-6.728903770E0,8.056488633E-1
3.697664167E1,8.935160637E0,-7.085639954E0,1.646013618E0
3.698665302E1,9.622296333E0,-6.609193802E0,1.551442742E0
3.699664390E1,1.027591324E1,-5.781997204E0,3.172317147E-1
3.700667367E1,9.745597839E0,-5.799953461E0,-1.108515382E0
3.701665586E1,8.805873871E0,-6.046556473E0,-1.880645394E0
3.702670498E1,8.604761124E0,-5.382165432E0,-1.989581585E0
3.703666644E1,8.626308441E0,-5.111620426E0,-1.290474772E0
3.704670025E1,8.468291283E0,-4.830301762E0,3.435679376E-1
3.705673363E1,7.682993412E0,-4.220977783E0,1.381454349E0
3.706670171E1,6.831854343E0,-3.426102638E0,1.346738458E0
3.707666079E1,5.783194065E0,-3.251325846E0,1.143231273E0
3.708672656E1,6.058527470E0,-3.282450438E0,1.070208192E0
3.709672598E1,7.107187748E0,-3.323152065E0,8.044517636E-1
3.710666536E1,7.882909298E0,-3.806780815E0,1.013944387E0
3.711671694E1,8.189367294E0,-3.960009575E0,1.229422569E0
3.712671544E1,8.766369820E0,-3.867832899E0,1.333570361E0
3.713672602E1,9.120711327E0,-4.045003891E0,1.370680451E0
3.714673094E1,8.899248123E0,-4.062960148E0,1.480813742E0
3.715674432E1,8.821435928E0,-3.855861902E0,1.273715258E0
3.716671171E1,8.741230011E0,-3.956418276E0,7.146692276E-1
3.717668336E1,7.723694801E0,-4.438849926E0,3.950432688E-2
3.718666929E1,6.756437302E0,-4.437653065E0,-3.591302633E-1
3.719672582E1,6.634333134E0,-4.308365822E0,-6.320692301E-1
3.720671556E1,6.500257492E0,-4.367023945E0,-5.901707411E-1
3.721671998E1,6.184223175E0,-4.479551315E0,-6.763619781E-1
3.722671994E1,5.682637691E0,-4.920084476E0,-4.058171809E-1
3.723667394E1,6.509834290E0,-4.780023575E0,8.128314614E-1
3.724667052E1,7.550115108E0,-4.034229755E0,2.993949175E0
3.725666659E1,7.072471619E0,-4.343081951E0,3.294421434E0
3.726675094E1,7.520187378E0,-4.783615112E0,2.310404539E0
3.727666686E1,7.710526466E0,-4.572925091E0,1.318008065E0
3.728669159E1,8.063671112E0,-3.946841478E0,-1.230619669E0
3.729672317E1,7.677007675E0,-3.711012602E0,-1.956062794E0
3.730667444E1,7.921216488E0,-3.378218651E0,-2.439691544E0
3.731666882E1,8.064867973E0,-3.586514235E0,-2.710236311E0
3.732673036E1,7.806294441E0,-4.050989151E0,-2.694674015E0
3.733669552E1,7.009025574E0,-3.859453201E0,-2.324769735E0
3.734667409E1,6.278793812E0,-3.879803896E0,-1.241393566E0
3.735669925E1,5.967547894E0,-4.346673012E0,-8.619125932E-2
3.736672967E1,6.939593792E0,-4.292803764E0,1.333570361E0
3.737679317E1,7.715314865E0,-4.327519417E0,1.945288897E0
3.738666721E1,8.087613106E0,-4.244919777E0,6.141127348E-1
3.739665798E1,9.157821655E0,-3.712209702E0,-4.932055473E-1
3.740666729E1,1.014183807E1,-2.999934673E0,-1.410184860E0
3.741667094E1,1.014542961E1,-3.211821556E0,-1.999158382E0
3.742671652E1,9.569623947E0,-3.760093689E0,-2.205059767E0
3.743667159E1,9.120711327E0,-3.870227098E0,-2.064998865E0
3.744666436E1,8.732851028E0,-3.922899485E0,-1.814804912E0
3.745667202E1,8.384494781E0,-3.936067581E0,-1.557428241E0
3.746666694E1,8.412027359E0,-3.630806923E0,-1.204283476E0
3.747669225E1,8.790311813E0,-3.135207176E0,-6.500257850E-1
3.748673725E1,9.165003777E0,-2.977189779E0,-3.974374831E-1
3.749671779E1,9.473855972E0,-3.025073767E0,-5.099649429E-1
3.750666959E1,9.581595421E0,-3.134010077E0,-7.817068696E-1
3.751676752E1,9.293093681E0,-3.555389643E0,-1.060631394E0
3.752674079E1,9.011775017E0,-4.424484730E0,-1.766920805E0
3.753679744E1,9.147047997E0,-4.689043999E0,-1.775300503E0
3.754687336E1,9.958682060E0,-4.125209332E0,-1.499967337E0
3.755669648E1,1.089840603E1,-3.014299870E0,-1.357512355E0
3.756667059E1,1.108515358E1,-2.401384354E0,-1.533486247E0
3.757666906E1,1.011071396E1,-2.633621931E0,-1.866280198E0
3.758669829E1,8.923190117E0,-2.586935043E0,-1.860294700E0
3.759672832E1,8.762778282E0,-2.097320795E0,-1.595735431E0
3.760667475E1,9.082404137E0,-1.772906303E0,-1.450886250E0
3.761665829E1,8.274360657E0,-2.189497471E0,-1.734599113E0
3.762672452E1,7.905653954E0,-2.353500366E0,-1.501164436E0
3.763666675E1,7.708132267E0,-2.098517895E0,-8.224082589E-1
3.764671679E1,7.790732384E0,-1.732204914E0,-4.261679053E-1
3.765666786E1,7.586028099E0,-1.143231273E0,-5.255272985E-1
3.766673006E1,7.109581947E0,-9.756371975E-1,-1.124077678E0
3.767666782E1,6.513425827E0,-9.241618514E-1,-1.613691926E0
3.768673832E1,5.993884087E0,-7.314286232E-1,-1.588552833E0
3.769666063E1,5.141548157E0,-6.512228847E-1,-1.431732655E0
3.770668667E1,4.649539471E0,-6.464344859E-1,-9.109937549E-1
3.771669656E1,4.819528103E0,-5.267243981E-1,-6.081272364E-1
3.772666486E1,5.199008942E0,-3.136404157E-1,-9.911994934E-1
3.773667306E1,5.493495941E0,-2.130839527E-1,-1.517923832E0
3.774668579E1,5.802347660E0,-3.567360640E-1,-1.847126603E0
3.775667090E1,6.416460514E0,-4.022258818E-1,-1.935712099E0
3.776671736E1,6.795941353E0,-7.577648163E-1,-1.465251446E0
3.777671652E1,6.945579052E0,-1.212663174E0,-7.098808289E-1
3.778669217E1,7.167042732E0,-1.550245643E0,-2.166752517E-1
3.779671959E1,7.626729488E0,-1.541865945E0,1.592144072E-1
3.780672978E1,7.662642479E0,-1.139639974E0,-1.556231081E-2
3.781666021E1,7.751227856E0,-7.350199223E-1,-9.205705523E-1
3.782672606E1,7.872135162E0,-4.189853072E-1,-2.037465572E0
3.783667017E1,8.019378662E0,-1.149216816E-1,-2.643198729E0
3.784666232E1,7.964312077E0,-1.448491961E-1,-2.639607430E0
3.785674213E1,8.018181801E0,-9.935937077E-2,-2.521094322E0
3.786667498E1,8.112752914E0,2.154781520E-1,-2.035071373E0
3.787667740E1,8.049305916E0,4.165911078E-1,-9.576807022E-1
3.788674740E1,7.715314865E0,2.765302956E-1,-3.268085420E-1
3.789671086E1,6.604405403E0,-4.967968464E-1,-8.140286058E-2
3.790669202E1,4.607641220E0,-1.356315255E0,-2.920926213E-1
3.791674806E1,2.859874010E0,-2.345120668E0,-5.291185975E-1
3.792671086E1,1.857900500E0,-2.810792685E0,-1.612494826E0
3.793668748E1,3.163937569E0,-2.695871115E0,-3.986345828E-1
3.794667363E1,1.119049835E1,-1.344344258E0,4.704606235E-1
3.795667140E1,1.190157700E1,-9.792284966E-1,3.770867586E-1
3.796666159E1,8.742427826E0,-2.491166830E0,-1.471236944E0
3.797671006E1,6.394912720E0,-3.547009706E0,-2.421735048E0
3.798669306E1,4.727351189E0,-3.788824081E0,-1.059434295E0
3.799674540E1,2.420537949E0,-4.333505154E0,3.040636182E-1
3.800668982E1,8.882488012E-1,-5.074510574E0,-8.224082589E-1
3.801667502E1,2.485181332E0,-5.103240967E0,-2.333149672E0
3.802668286E1,7.469909191E0,-4.562151432E0,-3.914519787E0
3.803667275E1,1.040160942E1,-3.573346138E0,-7.366958618E0
3.804673421E1,1.193748951E1,-2.796427488E0,-1.114381218E1
3.805671232E1,1.706467247E1,-2.215833664E0,-1.043871975E1
3.806665902E1,2.036507988E1,-1.856703401E0,-8.078036308E0
3.807667794E1,2.070385933E1,-2.454056740E0,-7.947552681E0
3.808666709E1,2.175850487E1,-3.160346270E0,-6.956353188E0
3.809667302E1,2.259767342E1,-2.767697096E0,-5.098452568E0
3.810674105E1,2.177287102E1,-2.182314873E0,-5.470750809E0
3.811668528E1,2.135867310E1,-1.904587507E0,-7.094019413E0
3.812667586E1,2.273653603E1,-1.908178806E0,-6.728903770E0
3.813670644E1,2.354577637E1,-1.853112102E0,-4.616020679E0
3.814666755E1,2.244803429E1,-2.373851061E0,-3.028665066E0
3.815671798E1,2.059372520E1,-2.699462414E0,-2.533065319E0
3.816671175E1,1.941817284E1,-1.642422318E0,-2.809595585E0
3.817672694E1,1.863766289E1,-5.626373887E-1,-2.554613113E0
3.818673505E1,1.717001724E1,-3.423708379E-1,-2.248155355E0
3.819669148E1,1.544738960E1,-5.219359994E-1,-3.148375273E0
3.820668055E1,1.431373501E1,-3.651157618E-1,-4.013879299E0
3.821674086E1,1.326866627E1,-2.645592988E-1,-4.598064423E0
3.822674309E1,1.251090145E1,-4.297592044E-1,-6.078877926E0
3.823665494E1,1.223796177E1,-1.209071875E-1,-8.554482460E0
3.824663890E1,1.266772079E1,5.279214978E-1,-9.941922188E0
3.825664521E1,1.232295609E1,6.416460276E-1,-8.592789650E0
3.826664482E1,1.136048698E1,-9.959878922E-1,-6.112396717E0
3.827664655E1,1.142752457E1,-1.456871748E0,-3.453635931E0
3.828664840E1,1.114141750E1,-1.383848548E0,-1.686715126E0
3.829668390E1,1.189798546E1,-1.223437071E0,-1.452083349E0
3.830666502E1,1.306994724E1,-1.454477549E0,-3.019088268E0
3.831664329E1,1.352005672E1,-1.693897724E0,-4.874594688E0
3.832664494E1,1.317888355E1,-1.268926859E0,-6.131550789E0
3.833665825E1,1.256716442E1,-9.959878922E-1,-5.801150799E0
3.834671282E1,1.154603767E1,-1.060631394E0,-4.296394825E0
3.835673367E1,1.090917969E1,-1.167173386E0,-2.371456861E0
3.836667098E1,1.021845245E1,-1.447294950E0,-8.379706144E-1
3.837668309E1,1.024598598E1,-1.388636947E0,1.364694983E-1
3.838673929E1,1.103128433E1,-1.411381960E0,-4.501099288E-1
3.839666802E1,1.065419769E1,-1.529894829E0,-1.719036818E0
3.840667298E1,1.016099167E1,-1.668758631E0,-2.771288395E0
3.841672155E1,1.001255131E1,-1.635239720E0,-3.175908566E0
3.842672763E1,9.962273598E0,-1.489193439E0,-2.786850691E0
3.843668063E1,1.009754562E1,-1.326387763E0,-2.213439465E0
3.844665967E1,1.063743782E1,-1.169567585E0,-1.414973259E0
3.845671325E1,1.099896240E1,-9.038111567E-1,-1.383848548E0
3.846666817E1,1.104564953E1,-9.576807022E-1,-1.547851443E0
3.847668617E1,1.115578270E1,-1.316810966E0,-1.735796213E0
3.848672459E1,1.078827286E1,-1.165976286E0,-1.570596337E0
3.849665898E1,1.028189945E1,-9.588778019E-1,-1.442506552E0
3.850674278E1,1.034175396E1,-1.388636947E0,-9.732429981E-1
3.851674928E1,1.021965027E1,-1.713051319E0,1.256955862E-1
3.852676702E1,1.026274586E1,-1.640028119E0,4.656722248E-1
3.853673048E1,1.086728191E1,-1.600523829E0,3.675099611E-1
3.854671005E1,1.090439129E1,-1.602918029E0,2.873041928E-1
3.855673867E1,1.059554005E1,-1.363497853E0,-4.189852998E-2
3.856667002E1,1.077510452E1,-1.121683478E0,-7.350199223E-1
3.857667775E1,1.082897472E1,-1.132457376E0,-6.093243361E-1
3.858672494E1,8.595184326E0,-1.206677675E0,3.627215624E-1
3.859668132E1,7.611167431E0,-1.756146908E0,7.182604820E-2
3.860667313E1,7.187393665E0,-2.142810583E0,5.901707411E-1
3.861671171E1,7.055712223E0,-1.701080322E0,1.679532528E0
3.862672198E1,6.831854343E0,-1.458068848E0,1.525106430E0
3.863667355E1,6.312312603E0,-1.505952835E0,7.805097699E-1
3.864665798E1,6.563704014E0,-1.066616893E0,5.973533392E-1
3.865666825E1,7.001842976E0,-3.555389643E-1,2.106897533E-1
3.866667009E1,6.973112583E0,1.197100878E-1,-2.047042400E-1
3.867673763E1,6.702567577E0,7.422025502E-2,-3.806780577E-1
3.868668436E1,7.095216751E0,-9.457096457E-2,-2.992752194E-1
3.869666936E1,7.570465565E0,-1.376665980E-1,3.818751574E-1
3.870669225E1,7.468712330E0,-6.224924326E-2,9.121908545E-1
3.871666505E1,7.211335659E0,1.077390742E-2,5.746083856E-1
3.872669409E1,7.073668957E0,-1.340752989E-1,1.113303825E-1
3.873667148E1,7.016208172E0,-3.699041605E-1,5.985504389E-2
3.874666486E1,6.997054577E0,-1.616086215E-1,4.201824069E-1
3.875668109E1,7.168240070E0,1.759738177E-1,5.482721925E-1
3.876676821E1,7.269993305E0,3.878606856E-1,3.184288144E-1
3.877666886E1,7.024587631E0,3.280056417E-1,1.352723986E-1
3.878671940E1,6.441599846E0,1.771709323E-1,1.352723986E-1
3.879666413E1,6.499060631E0,3.627215624E-1,-1.580173075E-1
3.880665748E1,6.763619900E0,4.118026793E-1,5.267243832E-2
3.881666386E1,6.901286602E0,5.997475386E-1,3.986345828E-1
3.882666313E1,7.441178799E0,8.271966577E-1,4.596867263E-1
3.883675586E1,7.852981567E0,1.006761789E0,2.980781198E-1
3.884666490E1,7.848193169E0,1.151610970E0,-6.105214357E-2
3.885668555E1,8.018181801E0,1.136048675E0,-8.810662031E-1
3.886666213E1,8.578424454E0,1.228225470E0,-1.036689281E0
3.887667109E1,9.254786491E0,1.286883354E0,7.206547260E-1
3.888672779E1,9.294290543E0,9.648633003E-1,1.598129630E0
3.889672048E1,8.593987465E0,3.172317147E-1,1.443703651E0
3.890670044E1,8.044517517E0,6.584054977E-2,1.796848416E0
3.891665094E1,7.606379032E0,2.777273953E-1,1.810016513E0
3.892665225E1,6.460753441E0,4.728548229E-1,9.792284966E-1
3.893670617E1,6.372167587E0,1.036689281E0,-6.907271743E-1
3.894669644E1,7.170634270E0,1.648407817E0,-1.017535686E0
3.895671944E1,8.273163795E0,2.126051188E0,-1.628057212E-1
3.896665090E1,9.369708061E0,2.431311846E0,1.745373011E0
3.897665128E1,9.975440979E0,2.340332270E0,1.838746905E0
3.898674367E1,1.030943298E1,1.583764434E0,1.315613866E0
3.899674502E1,9.719262123E0,9.528923035E-1,1.454477549E0
3.900666728E1,8.468291283E0,1.219845772E0,1.687912226E0
3.901671263E1,6.570886612E0,3.124433160E-1,2.406172752E-1
3.902671059E1,5.598840714E0,8.236053586E-1,-1.543063045E0
3.903667648E1,3.800795317E0,6.607996821E-1,-1.977610588E0
3.904666455E1,4.534617901E0,1.525106430E0,-1.552639842E0
3.905671840E1,5.594052315E0,2.497152328E0,-2.861070931E-1
3.906671559E1,7.019799232E0,2.638410330E0,1.441309452E0
3.907666921E1,8.704120636E0,2.094926596E0,3.391386747E0
3.908667109E1,9.070432663E0,1.744175911E0,4.327519417E0
3.909665798E1,8.975862503E0,2.013523579E0,3.944447279E0
3.910669052E1,8.259995461E0,2.631227732E0,3.593696833E0
3.911666705E1,7.086836815E0,2.826355219E0,3.353079557E0
3.912667294E1,6.279991150E0,2.624045134E0,2.867056608E0
3.913672617E1,5.797559261E0,2.251746655E0,2.595314741E0
3.914671728E1,4.478354454E0,1.731007814E0,1.446097851E0
3.915673828E1,3.388992548E0,1.212663174E0,8.259996027E-2
3.916667202E1,4.721365929E0,1.100135684E0,-3.303998411E-1
3.917667155E1,6.138733387E0,1.667561531E0,-1.640028208E-1
3.918671909E1,7.357381821E0,2.333149672E0,1.145625472E0
3.919666571E1,8.256404877E0,2.576161146E0,2.966415882E0
3.920666240E1,8.233659744E0,2.543839216E0,4.197035789E0
3.921671005E1,8.300697327E0,2.543839216E0,5.029020786E0
3.922671905E1,7.389703751E0,2.669534922E0,4.242525578E0
3.923672802E1,4.770446777E0,1.133654475E0,2.522291422E0
3.924666348E1,4.454412460E0,8.535329103E-1,1.783680320E0
3.925671890E1,4.298789024E0,9.947907925E-1,1.367089152E0
3.926667590E1,4.702212334E0,8.355764151E-1,6.643909812E-1
3.927667563E1,5.242104530E0,1.308431268E0,1.249773264E0
3.928673998E1,6.616376400E0,2.521094322E0,1.960851192E0
3.929671978E1,7.447164536E0,2.935291290E0,2.616862535E0
3.930675594E1,7.738059998E0,2.243366957E0,3.100491285E0
3.931669875E1,7.721300602E0,1.115697980E0,2.303221941E0
3.932672725E1,7.372944355E0,7.864952683E-1,2.525882721E0
3.933672002E1,7.151480675E0,9.720458984E-1,4.612429619E0
3.934666182E1,6.866570473E0,1.323993564E0,6.356605530E0
3.935674048E1,6.483498096E0,1.939303398E0,5.153519154E0
3.936673121E1,6.264428616E0,2.324769735E0,2.747346401E0
3.937668002E1,6.216544628E0,2.480392933E0,1.067813993E0
3.938666048E1,6.069301128E0,2.090138197E0,-5.530605912E-1
3.939674109E1,6.839036942E0,1.932120800E0,-1.449689150E0
3.940666955E1,8.774748802E0,1.589749932E0,-7.757213712E-1
3.941666048E1,8.696937561E0,7.314286232E-1,8.439561129E-1
3.942667405E1,7.601590633E0,1.628057212E-1,1.848323703E0
3.943671948E1,6.264428616E0,-1.544260085E-1,2.722207308E0
3.944674444E1,5.868188381E0,-1.316810995E-1,4.624400616E0
3.945672067E1,6.655880928E0,-4.309562966E-2,5.098452568E0
3.946671375E1,5.966350555E0,-4.381389022E-1,3.901351690E0
3.947666648E1,5.631162167E0,-3.830722719E-2,2.027888775E0
3.948673186E1,7.381323814E0,-2.633621916E-2,1.490390539E0
3.949667032E1,9.084798813E0,-9.085995555E-1,1.060631394E0
3.950667217E1,1.001135445E1,-1.786074519E0,1.304839998E-1
3.951671648E1,1.104804420E1,-2.920926094E0,5.231330991E-1
3.952673125E1,1.301368332E1,-3.939658880E0,3.634398222E0
3.953667782E1,1.535281849E1,-3.915716887E0,7.340622425E0
3.954670686E1,1.673068237E1,-2.669534922E0,9.713275909E0
3.955671217E1,1.674504662E1,-8.547300100E-1,7.517793179E0
3.956666428E1,1.750999451E1,-1.139639974E0,4.999093056E0
3.957685917E1,1.734718895E1,-1.553836942E0,5.088875771E0
3.958665905E1,1.723226738E1,-1.602918029E0,7.729680061E0
3.959668513E1,1.770392418E1,-1.523909330E0,1.077510452E1
3.960665252E1,1.919670868E1,-1.098938584E0,1.305797577E1
3.961668544E1,2.178005219E1,2.130839527E-1,1.447893524E1
3.962664348E1,2.290532684E1,2.215833664E0,1.404797840E1
3.963668528E1,2.147120094E1,2.771288395E0,1.179742908E1
3.964665321E1,1.993651772E1,1.812410712E0,1.007120991E1
3.965666144E1,1.871786880E1,1.310825467E0,9.598354340E0
3.966664159E1,1.769913673E1,1.033097982E0,9.045293808E0
3.967665532E1,1.658822632E1,7.685387731E-1,8.104372978E0
3.968668282E1,1.586278343E1,5.901707411E-1,7.706935406E0
3.969665386E1,1.566526127E1,5.698199868E-1,7.462726593E0
3.970668721E1,1.543661499E1,5.470750928E-1,7.304709435E0
3.971668440E1,1.518282986E1,5.291185975E-1,6.412869453E0
3.972666713E1,1.471356678E1,2.801215947E-1,5.900510311E0
3.973668048E1,1.469441319E1,2.226607651E-1,6.291962147E0
3.974664667E1,1.559582996E1,7.015010715E-1,6.640318394E0
3.975665021E1,1.645055962E1,8.391677141E-1,6.659471989E0
3.976664752E1,1.603396797E1,2.621650994E-1,6.042964935E0
3.977667790E1,1.536119843E1,-3.351882473E-2,4.450820923E0
3.978664721E1,1.520078659E1,4.513070285E-1,3.588908434E0
3.979667928E1,1.449090576E1,5.901707411E-1,3.773261786E0
3.980664567E1,1.292868900E1,-2.729389966E-1,3.211821556E0
3.981664498E1,1.308311558E1,-4.369418025E-1,3.259705544E0
3.982664244E1,1.455195808E1,3.100491166E-1,5.116408825E0
3.983665648E1,1.470039845E1,2.573766708E-1,6.986280441E0
3.984672567E1,1.324592113E1,-3.711012602E-1,8.151060104E0
3.985665844E1,1.176750088E1,-6.452373862E-1,7.985859871E0
3.986674305E1,1.057279491E1,1.089361757E-1,4.475960255E0
3.987669240E1,9.676166534E0,4.405331016E-1,1.466448545E0
3.988726017E1,8.030152321E0,1.181538582E0,-4.812345505E-1
3.989820963E1,6.639121532E0,4.800374508E-1,-3.770867586E-1
3.991179498E1,6.083666325E0,-1.575384736E0,9.241618514E-1
3.992664571E1,6.745663166E0,-1.589749932E0,4.389768600E0
3.993667005E1,7.435193539E0,-1.647210717E0,4.933252811E0
3.994665898E1,7.732074261E0,-1.774103403E0,5.445611954E0
3.995666328E1,8.331821442E0,-1.831564307E0,5.804741859E0
3.996664813E1,9.405621529E0,-2.140416384E0,6.023811340E0
3.997681409E1,1.001614285E1,-2.292448044E0,5.941211700E0
3.998671478E1,1.017176628E1,-2.007538080E0,5.197812080E0
3.999667432E1,9.832986832E0,-1.456871748E0,4.260481834E0
4.000668194E1,8.834604263E0,-9.600749016E-1,2.879027605E0
4.001665544E1,7.498639584E0,-3.363853395E-1,1.748964310E0
4.002667359E1,6.284779549E0,-3.196259141E-1,8.152256608E-1
4.003664813E1,5.811924458E0,-3.124433160E-1,-2.885012925E-1
4.004666717E1,6.014234543E0,-1.400607973E-1,-1.097741485E0
4.005684521E1,6.860584736E0,1.053448766E-1,-9.888052940E-1
4.006667252E1,7.690176010E0,3.220201433E-1,4.788403213E-2
4.007665840E1,8.031349182E0,3.555389643E-1,1.031900883E0
4.008665828E1,7.975085735E0,5.758054852E-1,1.684320927E0
4.009665986E1,7.972691536E0,1.167173386E0,2.067393064E0
4.010665452E1,7.432799339E0,1.283292055E0,2.425326347E0
4.011666421E1,6.542156219E0,9.385270476E-1,1.750161409E0
4.012665163E1,5.877765179E0,5.841852427E-1,6.799532771E-1
4.013667452E1,5.532999992E0,3.148375154E-1,-9.576806426E-2
4.014666236E1,5.992686749E0,8.248024583E-1,7.290344238E-1
4.015672952E1,5.992686749E0,8.248024583E-1,7.290344238E-1
4.016664374E1,6.600813866E0,1.101332784E0,1.886630893E0
4.017687974E1,7.149086475E0,1.632845521E0,2.190694571E0
4.018673748E1,7.204153061E0,1.942894697E0,1.651999116E0
4.019666967E1,6.977900982E0,2.090138197E0,1.229422569E0
4.020670086E1,5.986701488E0,1.997961283E0,4.357447028E-1
4.021665536E1,5.189432144E0,1.355118155E0,-3.591302549E-3
4.022576996E1,4.578910828E0,8.415619135E-1,-3.591302410E-2
4.023675686E1,5.093664169E0,6.931213737E-1,8.978256583E-1
4.024668282E1,6.446388245E0,7.888894677E-1,2.464830637E0
4.025665344E1,7.140706539E0,1.017535686E0,3.671508312E0
4.026664548E1,6.873753071E0,9.097966552E-1,3.852270603E0
4.027668609E1,6.877344608E0,7.050924301E-1,2.713827610E0
4.028664805E1,7.237671852E0,7.817068696E-1,1.322796464E0
4.029668698E1,7.759607792E0,1.195903778E0,6.296750307E-1
4.030667182E1,8.263586998E0,1.509544134E0,7.685387731E-1
4.031664871E1,8.862137794E0,1.710657120E0,1.343147159E0
4.032667605E1,9.205705643E0,1.756146908E0,2.007538080E0
4.033665044E1,9.260771751E0,1.619677424E0,2.541445017E0
4.034665301E1,9.160215378E0,1.522712231E0,1.954865694E0
4.035668905E1,9.014169693E0,1.474828243E0,6.596025825E-1
4.036664978E1,8.730456352E0,1.181538582E0,3.830722570E-1
4.037669075E1,8.394071579E0,1.031900883E0,7.841010690E-1
4.038668732E1,8.848969460E0,1.088164687E0,1.350329757E0
4.039665586E1,9.891644478E0,1.194706678E0,2.146401882E0
4.040665013E1,1.061349583E1,1.436521053E0,2.944868088E0
4.041672725E1,1.062786102E1,1.763329506E0,3.307589531E0
4.042666228E1,1.038724422E1,1.972822189E0,2.616862535E0
4.043664401E1,9.843760490E0,1.854309201E0,1.589749932E0
4.044664198E1,9.664195061E0,1.868674397E0,1.183932781E0
4.045669448E1,1.003050804E1,2.123656988E0,1.722628117E0
4.046667790E1,1.040280628E1,2.468421936E0,2.640804529E0
4.047669059E1,1.097023201E1,2.889801502E0,3.543418407E0
4.048668059E1,1.134851646E1,3.335123062E0,4.432864666E0
4.049668082E1,1.195783997E1,3.709815502E0,5.129577160E0
4.050666101E1,1.198657036E1,3.518279314E0,5.281609058E0
4.051665263E1,1.029865837E1,2.841917515E0,4.328716755E0
4.052665198E1,7.296329498E0,1.557428241E0,-1.146822572E0
4.053668648E1,4.836287498E0,7.015010715E-1,-3.568557739E0
4.054669636E1,6.127959251E0,2.177526474E0,-4.124012470E0
4.055669498E1,5.966350555E0,3.701435804E0,-1.751358509E0
4.056668451E1,5.081693172E0,4.362235546E0,2.700659513E0
4.057669109E1,4.752490520E0,4.097676277E0,6.062118530E0
4.058664659E1,4.046200752E0,3.889380693E0,7.887697697E0
4.059668994E1,3.324349165E0,3.843890905E0,8.559270859E0
4.060664951E1,4.703409195E0,3.356670856E0,8.543708801E0
4.061665494E1,5.948394299E0,2.705447912E0,7.481880188E0
