"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.827664655E1,2.193351746E0,1.631387711E0,-2.286121845E0
3.828664840E1,1.888198853E0,1.668413520E0,-5.767483711E-1
3.829668390E1,2.625143051E0,1.781307936E0,-3.767641783E-1
3.830666502E1,3.779541016E0,1.505264521E0,-1.970906019E0
3.831664329E1,4.213062286E0,1.224039793E0,-3.856794834E0
3.832664494E1,3.852416039E0,1.600431919E0,-5.154738903E0
3.833665825E1,3.215704918E0,1.808030844E0,-4.874827862E0
3.834671282E1,2.163963318E0,1.652621150E0,-3.410195827E0
3.835673367E1,1.490933418E0,1.426159143E0,-1.510250330E0
3.836667098E1,7.641496658E-1,1.021125793E0,-5.219221115E-3
3.837668309E1,7.581520081E-1,9.583233595E-1,9.384621978E-1
3.838673929E1,1.512950897E0,8.191297054E-1,3.222457469E-1
3.839666802E1,1.109076500E0,5.898566246E-1,-9.655799270E-1
3.840667298E1,5.939321518E-1,3.529546261E-1,-2.026671171E0
3.841672155E1,4.283990860E-1,3.058612347E-1,-2.436615705E0
3.842672763E1,3.649215698E-1,3.880674839E-1,-2.053954363E0
3.843668063E1,4.890699387E-1,5.005621910E-1,-1.499417901E0
3.844665967E1,1.017453194E0,6.106668711E-1,-7.388918400E-1
3.845671325E1,1.365224838E0,8.219230771E-1,-7.647077441E-1
3.846666817E1,1.397216797E0,7.070888281E-1,-9.940531850E-1
3.847668617E1,1.493717194E0,2.861618996E-1,-1.240461230E0
3.848672459E1,1.113862991E0,3.716869354E-1,-1.110382318E0
3.849665898E1,5.956888199E-1,5.075922012E-1,-9.984428883E-1
3.850674278E1,6.444664001E-1,8.261561394E-3,-5.470119715E-1
3.851674928E1,5.113782883E-1,-3.853341341E-1,5.219815969E-1
3.852676702E1,5.441017151E-1,-3.768634796E-1,8.160498142E-1
3.853673048E1,1.138385773E0,-4.000711441E-1,6.465771198E-1
3.854671005E1,1.165601730E0,-4.675364494E-1,4.803805351E-1
3.855673867E1,8.474445343E-1,-2.990697622E-1,6.778758764E-2
3.856667002E1,1.018559456E0,-1.328957081E-1,-6.847376227E-1
3.857667775E1,1.063783646E0,-2.318742275E-1,-5.890262127E-1
3.858672494E1,-1.179423332E0,-4.147032499E-1,3.767226040E-1
3.859668132E1,-2.172790051E0,-1.089666486E0,9.093815833E-2
3.860667313E1,-2.604106426E0,-1.598190069E0,6.075754762E-1
3.861671171E1,-2.741425037E0,-1.269329548E0,1.687645674E0
3.862672198E1,-2.969221592E0,-1.127483368E0,1.529610753E0
3.863667355E1,-3.491238117E0,-1.259399891E0,7.834025621E-1
3.864665798E1,-3.241365910E0,-8.906039000E-1,6.022855639E-1
3.865666825E1,-2.804140568E0,-2.426908761E-1,2.299918383E-1
3.866667009E1,-2.833328724E0,1.722165346E-1,-1.679179370E-1
3.867673763E1,-3.103966236E0,6.758821756E-2,-3.332821131E-1
3.868668436E1,-2.711047173E0,-1.592572331E-1,-2.407458723E-1
3.869666936E1,-2.235073566E0,-2.615610659E-1,4.622241259E-1
3.870669225E1,-2.335512638E0,-2.504757047E-1,1.022402406E0
3.871666505E1,-2.590821743E0,-2.472312003E-1,7.214268446E-1
3.872669409E1,-2.725511074E0,-4.637587070E-1,3.056798279E-1
3.873667148E1,-2.779059887E0,-7.728890181E-1,3.063005805E-1
3.874666486E1,-2.793530941E0,-6.380108595E-1,7.166554332E-1
3.875668109E1,-2.616788387E0,-3.708793521E-1,9.011889696E-1
3.876676821E1,-2.508495808E0,-2.261078060E-1,7.362731695E-1
3.877666886E1,-2.746764183E0,-3.500578701E-1,6.161965728E-1
3.878671940E1,-3.323101044E0,-5.538860559E-1,6.706014872E-1
3.879666413E1,-3.260190964E0,-4.028888941E-1,4.261503518E-1
3.880665748E1,-2.990993977E0,-3.729746044E-1,6.867173910E-1
3.881666386E1,-2.848766804E0,-1.958268285E-1,1.087055206E0
3.882666313E1,-2.303806782E0,2.103233337E-2,1.205189466E0
3.883675586E1,-1.887868881E0,1.893613935E-1,1.084265947E0
3.884666490E1,-1.888468742E0,3.215749860E-1,7.628642321E-1
3.885668555E1,-1.714485168E0,2.973082066E-1,-1.961475611E-2
3.886666213E1,-1.149905205E0,3.814772367E-1,-1.350134015E-1
3.887667109E1,-4.678564072E-1,4.225874543E-1,1.665964007E0
3.888672779E1,-4.220085144E-1,6.564593315E-2,2.575534344E0
3.889672048E1,-1.117610931E0,-6.327185035E-1,2.419855833E0
3.890670044E1,-1.664340019E0,-9.438520074E-1,2.739730835E0
3.891665094E1,-2.099516392E0,-7.959954739E-1,2.711756706E0
3.892665225E1,-3.241978645E0,-6.656759977E-1,1.834292889E0
3.893670617E1,-3.327013969E0,-1.645685434E-1,1.175128818E-1
3.894669644E1,-2.523187637E0,3.901263475E-1,-2.320674062E-1
3.895671944E1,-1.413404465E0,8.124181032E-1,6.215279698E-1
3.896665090E1,-3.085527420E-1,1.052595496E0,2.520503998E0
3.897665128E1,3.075370789E-1,8.745229244E-1,2.582669020E0
3.898674367E1,6.555995941E-1,4.355907440E-3,2.007970810E0
3.899674502E1,8.441829681E-2,-7.677462101E-1,2.070575237E0
3.900666728E1,-1.137025833E0,-7.053916454E-1,2.137051821E0
3.901671263E1,-3.001015663E0,-1.804404736E0,5.014554858E-1
3.902671059E1,-3.940397263E0,-1.449752331E0,-1.471060991E0
3.903667648E1,-5.713656425E0,-1.714710951E0,-2.028231859E0
3.904666455E1,-4.970526218E0,-8.846170902E-1,-1.678554654E0
3.905671840E1,-3.915286064E0,1.077346802E-1,-4.693371654E-1
3.906671559E1,-2.500883102E0,3.010478020E-1,1.188798904E0
3.907666921E1,-8.288965225E-1,-1.797611713E-1,3.048239708E0
3.908667109E1,-4.695596695E-1,-4.819221497E-1,3.876474380E0
3.909665798E1,-5.615863800E-1,-1.960151196E-1,3.374014139E0
3.910669052E1,-1.262612343E0,3.987348080E-1,2.882135391E0
3.911666705E1,-2.413029671E0,5.438048840E-1,2.508744240E0
3.912667294E1,-3.189752579E0,2.708668709E-1,1.888849258E0
3.913672617E1,-3.641534328E0,-1.735930443E-1,1.503700256E0
3.914671728E1,-4.937254906E0,-7.547194958E-1,2.894307375E-1
3.915673828E1,-6.020555496E0,-1.298998833E0,-1.067343354E0
3.916667202E1,-4.702816963E0,-1.387289166E0,-1.411092043E0
3.917667155E1,-3.310811520E0,-7.608938217E-1,-1.153503060E0
3.918671909E1,-2.119714737E0,-2.151942253E-2,2.452939749E-1
3.919666571E1,-1.243364334E0,2.899720669E-1,2.130879879E0
3.920666240E1,-1.279976845E0,3.064551353E-1,3.387584686E0
3.921671005E1,-1.219853401E0,3.362634182E-1,4.219002724E0
3.922671905E1,-2.133189201E0,4.799501896E-1,3.411488056E0
3.923672802E1,-4.754466057E0,-1.026347518E0,1.638635755E0
3.924666348E1,-5.077720642E0,-1.246942639E0,8.366689086E-1
3.925671890E1,-5.250607491E0,-1.011353016E0,3.899444938E-1
3.926667590E1,-4.873483658E0,-1.044227839E0,-3.065904975E-1
3.927667563E1,-4.364292145E0,-4.251886606E-1,3.105687499E-1
3.928673998E1,-3.020565510E0,9.307026863E-1,1.083127856E0
3.929671978E1,-2.216835976E0,1.476880193E0,1.810302973E0
3.930675594E1,-1.946633339E0,9.068576097E-1,2.331818581E0
3.931669875E1,-1.978155613E0,-9.871006012E-2,1.518259287E0
3.932672725E1,-2.324552059E0,-2.960936427E-1,1.547641516E0
3.933672002E1,-2.533956528E0,1.884448528E-2,3.406557560E0
3.934666182E1,-2.798795700E0,4.786500931E-1,4.929543495E0
3.935674048E1,-3.160472393E0,1.160653234E0,3.554166794E0
3.936673121E1,-3.370902538E0,1.562686205E0,1.089023232E0
3.937668002E1,-3.432940960E0,1.698631883E0,-4.963724613E-1
3.938666048E1,-3.608147144E0,1.276930213E0,-1.915442705E0
3.939674109E1,-2.864847183E0,1.103572845E0,-2.597959518E0
3.940666955E1,-9.466419220E-1,7.735660672E-1,-1.775131702E0
3.941666048E1,-1.030632973E0,-5.242317915E-2,-1.205833554E-1
3.942667405E1,-2.120400906E0,-5.718719363E-1,7.930746078E-1
3.943671948E1,-3.438964367E0,-8.249683380E-1,1.471231699E0
3.944674444E1,-3.805775166E0,-7.264040709E-1,3.130709887E0
3.945672067E1,-2.987909317E0,-5.601159334E-1,3.395395279E0
3.946671375E1,-3.655648232E0,-8.889854550E-1,2.061712265E0
3.947666648E1,-3.981109142E0,-4.316035211E-1,1.252758503E-1
3.948673186E1,-2.239439964E0,-3.608919978E-1,-3.802659512E-1
3.949667032E1,-5.613985062E-1,-1.179706573E0,-6.851531267E-1
3.950667217E1,3.354082108E-1,-1.978032351E0,-1.453690171E0
3.951671648E1,1.349684715E0,-3.002038240E0,-9.279454350E-1
3.952673125E1,3.304417610E0,-3.867594719E0,2.257678032E0
3.953667782E1,5.643927574E0,-3.666184664E0,5.982105255E0
3.954670686E1,7.030713081E0,-2.253822327E0,8.331905365E0
3.955671217E1,7.055353165E0,-3.057540655E-1,6.111073017E0
3.956666428E1,7.828361511E0,-4.824897647E-1,3.583281040E0
3.957685917E1,7.670806885E0,-8.004183173E-1,3.685175657E0
3.958665905E1,7.564336777E0,-7.434120178E-1,6.328697205E0
3.959668513E1,8.049856186E0,-5.412255526E-1,9.359578133E0
3.960665252E1,9.558799744E0,1.677405834E-2,1.163099384E1
3.961668544E1,1.215793324E1,1.459654212E0,1.305370808E1
3.962664348E1,1.329573345E1,3.572087765E0,1.263848305E1
3.963668528E1,1.186925697E1,4.189692020E0,1.039700127E1
3.964665321E1,1.034028912E1,3.239269257E0,8.640520096E0
3.965666144E1,9.139271736E0,2.708295584E0,8.027379990E0
3.966664159E1,8.148938179E0,2.406483650E0,7.290894508E0
3.967665532E1,7.071439743E0,2.122252226E0,6.163074493E0
3.968668282E1,6.375967026E0,1.926481009E0,5.612899780E0
3.969665386E1,6.197091103E0,1.888000965E0,5.274906635E0
3.970668721E1,5.972442627E0,1.838942528E0,5.084144592E0
3.971668440E1,5.712569237E0,1.786377430E0,4.198399544E0
3.972666713E1,5.233190536E0,1.503975391E0,3.710752726E0
3.973668048E1,5.204016685E0,1.423274040E0,4.132953644E0
3.974664667E1,6.097640038E0,1.888814926E0,4.508402824E0
3.975665021E1,6.947289467E0,2.015362740E0,4.544098854E0
3.976664752E1,6.528775215E0,1.420764446E0,3.926511049E0
3.977667790E1,5.855281830E0,1.102418900E0,2.325358391E0
3.978664721E1,5.690667152E0,1.559732676E0,1.467730999E0
3.979667928E1,4.972551346E0,1.664532542E0,1.671583414E0
3.980664567E1,3.399077415E0,7.646915913E-1,1.142958403E0
3.981664498E1,3.537775040E0,5.693442225E-1,1.248667240E0
3.982664244E1,4.988367081E0,1.284883618E0,3.177896976E0
3.983665648E1,5.122988701E0,1.184697151E0,5.093215942E0
3.984672567E1,3.659685135E0,4.792729020E-1,6.266552925E0
3.985665844E1,2.176228523E0,9.971457720E-2,6.082456589E0
3.986674305E1,9.779186249E-1,7.308413386E-1,2.546712875E0
3.987669240E1,7.574653625E-2,9.146231413E-1,-4.771604538E-1
3.988726017E1,-1.606031418E0,1.459530950E0,-2.280423403E0
3.989820963E1,-2.993877888E0,7.497648001E-1,-2.194487095E0
3.991179498E1,-3.611356258E0,-1.465608835E0,-5.471920371E-1
3.992664571E1,-3.000236034E0,-1.625146866E0,3.300459385E0
3.993667005E1,-2.326307774E0,-1.696168184E0,3.994583607E0
3.994665898E1,-2.040907383E0,-1.792898417E0,4.633894444E0
3.995666328E1,-1.448084831E0,-1.758584976E0,5.084663391E0
3.996664813E1,-3.765430450E-1,-1.993165970E0,5.347086906E0
3.997681409E1,2.358236313E-1,-2.074713945E0,5.256861210E0
3.998671478E1,3.966321945E-1,-1.755897641E0,4.453605652E0
3.999667432E1,6.556224823E-2,-1.227142334E0,3.414876938E0
4.000668194E1,-9.234914780E-1,-8.176248670E-1,1.914831281E0
4.001665544E1,-2.248384953E0,-3.203995526E-1,6.693085432E-1
4.002667359E1,-3.450288773E0,-4.453977942E-1,-3.608025908E-1
4.003664813E1,-3.912725925E0,-5.642302036E-1,-1.528738618E0
4.004666717E1,-3.701391220E0,-5.038940907E-1,-2.380177259E0
4.005684521E1,-2.844779491E0,-3.620457053E-1,-2.314641237E0
4.006667252E1,-2.003190041E0,-2.426612079E-1,-1.326960564E0
4.007665840E1,-1.648636818E0,-3.061026931E-1,-3.930553198E-1
4.008665828E1,-1.689783573E0,-1.866388917E-1,2.080518007E-1
4.009665986E1,-1.675059319E0,2.937942147E-1,5.414483547E-1
4.010665452E1,-2.195114136E0,2.831320763E-1,8.526251316E-1
4.011666421E1,-3.061388016E0,-1.953826547E-1,1.202607155E-1
4.012665163E1,-3.699520588E0,-6.775414944E-1,-1.009438992E0
4.013667452E1,-4.021965027E0,-1.062155247E0,-1.821146369E0
4.014666236E1,-3.541969776E0,-6.579349637E-1,-1.020882130E0
4.015672952E1,-3.524352551E0,-7.450461984E-1,-1.040700316E0
4.016664374E1,-2.899218559E0,-5.527136326E-1,1.022766829E-1
4.017687974E1,-2.333734035E0,-1.052349806E-1,3.947025537E-1
4.018673748E1,-2.257944107E0,1.108069420E-1,-1.597890854E-1
4.019666967E1,-2.459351063E0,1.653441191E-1,-6.155248880E-1
4.020670086E1,-3.419165134E0,-2.203297615E-2,-1.466809750E0
4.021665536E1,-4.179413795E0,-7.629326582E-1,-1.980703831E0
4.022576996E1,-4.754489899E0,-1.362227798E0,-2.085629702E0
4.023675686E1,-4.201409340E0,-1.589302540E0,-1.238194942E0
4.024668282E1,-2.819602966E0,-1.543710232E0,2.578473091E-1
4.025665344E1,-2.098055363E0,-1.362612009E0,1.402021885E0
4.026664548E1,-2.340466976E0,-1.516947746E0,1.532909393E0
4.027668609E1,-2.311640263E0,-1.769005299E0,3.449058533E-1
4.028664805E1,-1.927117348E0,-1.734895706E0,-1.094585538E0
4.029668698E1,-1.382902622E0,-1.350492239E0,-1.840299964E0
4.030667182E1,-8.550109863E-1,-1.032889366E0,-1.792240143E0
4.031664871E1,-2.313117981E-1,-8.248965740E-1,-1.312139392E0
4.032667605E1,1.402254105E-1,-7.827227116E-1,-7.386639118E-1
4.033665044E1,2.266111374E-1,-9.397026300E-1,-2.876713276E-1
4.034665301E1,1.586771011E-1,-1.070890665E0,-9.461615086E-1
4.035668905E1,4.206562042E-2,-1.157352686E0,-2.297319412E0
4.036664978E1,-2.169456482E-1,-1.482428789E0,-2.619869709E0
4.037669075E1,-5.257530212E-1,-1.648303986E0,-2.285694599E0
4.038668732E1,-3.612232208E-2,-1.583086371E0,-1.826136947E0
4.039665586E1,1.045580864E0,-1.442626238E0,-1.164494514E0
4.040665013E1,1.812393188E0,-1.157896042E0,-5.163450241E-1
4.041672725E1,1.881182671E0,-7.981522083E-1,-3.124725819E-1
4.042666228E1,1.697133064E0,-5.767328739E-1,-1.145069599E0
4.043664401E1,1.204409599E0,-7.044173479E-1,-2.281289577E0
4.044664198E1,1.068957329E0,-7.153242826E-1,-2.767678499E0
4.045669448E1,1.475151062E0,-4.983632565E-1,-2.290009975E0
4.046667790E1,1.888478279E0,-2.065839767E-1,-1.423793077E0
4.047669059E1,2.504311562E0,1.420538425E-1,-5.734333992E-1
4.048668059E1,2.947507858E0,4.928982258E-1,2.477469444E-1
4.049668082E1,3.651885033E0,7.492868900E-1,8.381004333E-1
4.050666101E1,3.821217537E0,4.151396751E-1,8.242650032E-1
4.051665263E1,2.323674679E0,-4.171137810E-1,-3.562316895E-1
4.052665198E1,-4.505858421E-1,-1.855573773E0,-6.097288132E0
4.053668648E1,-2.692666531E0,-2.829174757E0,-8.766592026E0
4.054669636E1,-1.234213829E0,-1.418708801E0,-9.512508392E0
4.055669498E1,-1.292990685E0,8.777832985E-2,-7.266232967E0
4.056668451E1,-2.117276192E0,7.644948959E-1,-2.903043985E0
4.057669109E1,-2.401885033E0,5.293605328E-1,3.829956055E-1
4.058664659E1,-3.051751614E0,3.388550282E-1,2.127207279E0
4.059668994E1,-3.684215307E0,2.828662395E-1,2.696719646E0
4.060664951E1,-2.162954807E0,-2.399661541E-1,2.536409378E0
4.061665494E1,-7.202224731E-1,-9.581546783E-1,1.294961452E0
4.062667348E1,-1.690115929E-1,-1.791592360E0,-7.425661087E-1
4.063666005E1,1.862765312E0,-2.854298115E0,-1.910033226E0
4.064665671E1,4.554511070E0,-4.189287663E0,-1.281935215E0
4.065671144E1,1.456816196E0,-4.456163406E0,-1.673048019E0
4.066665786E1,-2.259862423E0,-4.437799931E0,-3.296528816E0
4.067666463E1,-2.518183708E0,-3.804875851E0,-4.820935726E0
4.068666182E1,-1.635575771E0,-2.451756954E0,-6.586922646E0
4.069665463E1,-8.576204777E-1,-1.203560114E0,-9.599042892E0
4.070671990E1,-1.028014421E0,-4.048910141E-1,-9.671614647E0
4.071673728E1,-3.861718178E-1,2.613058090E-1,-6.999093056E0
4.072669909E1,1.763608932E0,1.069852829E0,-4.612378120E0
4.073666771E1,3.338761568E0,1.411145449E0,-2.831470490E0
4.074667744E1,3.177199364E0,5.530974865E-1,-2.317608356E0
4.075667436E1,2.625653505E0,-6.014719009E-1,-2.209023476E0
4.076666298E1,1.932342052E0,-1.941469550E0,-1.305172443E0
4.077666659E1,1.458745003E-1,-3.115412951E0,-4.538211823E-1
4.078666163E1,-2.151465893E0,-2.733191967E0,-2.651205063E-1
4.079666505E1,-3.443540573E0,-2.044104815E0,-6.811561584E-1
4.080668271E1,-4.438315868E0,-2.113566875E0,-4.842214584E-1
4.081666532E1,-4.838885307E0,-2.432725430E0,3.485603333E-1
4.082668509E1,-4.347941875E0,-2.179774046E0,2.957933426E0
4.083675678E1,-2.870003700E0,-1.066561937E0,4.453255653E0
4.084667459E1,-1.824283838E0,-3.473709822E-1,4.427536964E0
4.085666401E1,3.119435310E-1,-2.027480602E-1,2.834238052E0
4.086669478E1,1.098323822E0,-2.550362349E-1,2.256882668E0
4.087670451E1,1.688280821E0,-5.662869215E-1,1.144160271E0
4.088668940E1,1.184264898E0,-1.479984045E0,3.762674332E-1
4.089668971E1,6.886620522E-1,-1.975485563E0,7.426233292E-1
4.090668851E1,8.912088871E-1,-1.836004376E0,2.473507881E0
4.091667625E1,1.383248091E0,-1.325029373E0,4.553550720E0
4.092668221E1,2.035915852E0,-5.531262755E-1,6.017657280E0
4.093667751E1,2.206559420E0,1.452171803E-2,7.059824944E0
4.094664736E1,1.980276108E0,7.348346710E-2,7.637147903E0
4.095669963E1,2.224029779E0,-1.850895882E-1,6.108654976E0
4.096668798E1,2.566959143E0,1.508805752E0,4.390795708E0
4.097679644E1,2.420066357E0,8.316481709E-1,3.331956863E0
4.098667909E1,3.260323048E0,3.549845815E-1,3.626981735E0
4.099664798E1,4.957243919E0,-1.738666296E-1,4.956485748E0
4.100664963E1,5.490504742E0,-2.220428288E-1,5.731497765E0
4.101665932E1,5.684935570E0,9.029370546E-2,6.396433830E0
4.102666063E1,5.567133904E0,1.042795300E0,7.147333145E0
4.103665140E1,5.364413261E0,1.931923270E0,7.279952049E0
4.104670613E1,4.795355320E0,2.029423952E0,6.317320824E0
4.105665044E1,4.559784889E0,1.148589492E0,4.604022980E0
4.106670090E1,4.736139774E0,3.887332082E-1,3.005006790E0
4.107666986E1,5.196649551E0,4.073783755E-1,3.185096741E0
4.108668374E1,6.504307270E0,1.196748376E0,4.910799980E0
4.109664578E1,7.124176979E0,1.842496634E0,5.992465973E0
4.110670128E1,6.485720158E0,1.568874598E0,5.747355461E0
4.111668482E1,4.723516464E0,4.834156632E-1,4.536728859E0
4.112669890E1,2.636282682E0,-1.518149227E-1,3.202797890E0
4.113669786E1,1.441236138E0,-5.006067753E-1,2.790534973E0
4.114664148E1,1.335800767E0,-6.108107567E-1,3.091254234E0
4.115669367E1,2.073514938E0,-4.312737286E-1,3.389208794E0
4.116669374E1,2.757992268E0,-7.528028637E-2,3.226378441E0
4.117671036E1,2.528913021E0,1.106627941E0,2.559900284E0
4.118669994E1,2.320706606E0,1.256278396E0,1.952237129E0
4.119670271E1,2.271617889E0,1.165263414E0,1.322551727E0
4.120669744E1,2.801933289E0,1.292604685E0,1.145132065E0
4.121665844E1,3.321419001E0,1.639683485E0,1.094974518E0
4.122689705E1,3.231232882E0,1.816513777E0,1.060631752E0
4.123666878E1,2.924115896E0,1.611118078E0,9.423217773E-1
4.124667667E1,2.671278715E0,1.330687284E0,8.876190186E-1
4.125671751E1,2.422562361E0,9.744551182E-1,5.570049286E-1
4.126677521E1,1.582843423E0,4.294949770E-1,2.219667435E-1
4.127670278E1,1.031741858E0,8.863294125E-2,-9.794425964E-2
4.128676498E1,9.443243742E-1,-9.385132790E-2,-6.112251282E-1
4.129670698E1,8.362494111E-1,-1.818106174E-1,-1.259091377E0
4.130675140E1,3.927547932E-1,-4.401894808E-1,-1.964813709E0
4.131680824E1,-5.685309768E-1,-8.660272360E-1,-2.292306900E0
4.132686332E1,-1.515668631E0,-1.017269254E0,-2.353420258E0
4.133668859E1,-2.521033287E0,-9.308601618E-1,-1.787387848E0
4.134668867E1,-2.491628647E0,-6.337740421E-1,-8.036985397E-1
4.135671463E1,-2.062724590E0,-3.601133823E-1,-4.077882767E-1
4.136670028E1,-2.003197193E0,-5.782651901E-1,-3.187446594E-1
4.137672201E1,-1.778422356E0,-8.739809990E-1,4.684066772E-2
4.138669471E1,-1.221701860E0,-1.126300812E0,1.676197052E-1
4.139667355E1,-6.072995663E-1,-1.271730900E0,-4.836311340E-1
4.140671498E1,-1.191370487E-1,-1.295004129E0,-1.353384972E0
4.141668794E1,5.539774895E-2,-1.265667677E0,-1.742871284E0
4.142670194E1,-2.796888351E-1,-1.131887197E0,-1.549458504E0
4.143668901E1,-7.302939892E-1,-9.218571186E-1,-1.223830700E0
4.144670348E1,-9.125655890E-1,-9.035494328E-1,-1.270932198E0
4.145665798E1,-8.138999939E-1,-9.141933918E-1,-1.602766991E0
4.146666232E1,-8.894832134E-1,-6.548659801E-1,-1.747705460E0
4.147667371E1,-1.070726395E0,-3.618578911E-1,-1.850356579E0
4.148668705E1,-1.309930801E0,-3.130006790E-1,-1.948020458E0
4.149665221E1,-1.844401121E0,-6.009798050E-1,-1.956013680E0
4.150671467E1,-2.909644842E0,-1.012200356E0,-1.558030128E0
4.151669151E1,-2.674721718E0,-1.400798559E0,-8.395814896E-1
4.152693240E1,-2.582934141E0,-1.793843269E0,-2.207121849E-1
4.153665463E1,-2.581642628E0,-1.816291809E0,3.711333275E-1
4.154670448E1,-2.579119682E0,-1.543703794E0,6.892981529E-1
4.155672221E1,-2.518157005E0,-1.241503477E0,6.110258102E-1
4.156669740E1,-2.081842899E0,-9.673118591E-1,-1.713600159E-1
4.157672351E1,-1.357234716E0,-5.187768936E-1,-1.669239998E0
4.158670932E1,-6.125073433E-1,1.327610016E-2,-2.904026985E0
4.159684382E1,-7.957816124E-2,2.787981033E-1,-3.185246944E0
4.160667551E1,-3.411760330E-1,1.065573692E-1,-3.255043983E0
4.161668717E1,-1.324962854E0,-2.519493103E-1,-2.908089161E0
4.162677090E1,-1.947469234E0,-5.788726807E-1,-2.068427086E0
4.163666255E1,-2.093213081E0,-9.691858292E-1,-8.915982246E-1
4.164666359E1,-2.050824642E0,-1.235585213E0,1.942834854E-1
4.165668198E1,-2.250948429E0,-1.372701406E0,8.874106407E-1
4.166666290E1,-2.582027912E0,-1.554328442E0,1.309575081E0
4.167674901E1,-2.750432968E0,-1.739940882E0,1.464304447E0
4.168665844E1,-2.577558994E0,-1.548552513E0,1.200973034E0
4.169665774E1,-1.906772971E0,-8.656280041E-1,4.223971367E-1
4.170666574E1,-1.278582692E0,-2.521548271E-1,-5.257577896E-1
4.171665040E1,-8.506920338E-1,-1.945018768E-3,-1.257470608E0
4.172672794E1,-6.118781567E-1,1.141052246E-1,-1.780225754E0
4.173665732E1,-5.379052162E-1,1.658368111E-1,-1.872878551E0
4.174665651E1,-6.126520634E-1,4.230022430E-2,-1.815839767E0
4.175667336E1,-1.091712952E0,-2.930765152E-1,-1.638211250E0
4.176666971E1,-1.729188919E0,-7.298116684E-1,-1.226706505E0
4.177667348E1,-2.308198214E0,-1.444741011E0,-8.905076981E-1
4.178666086E1,-3.192628384E0,-2.349583387E0,-9.922266006E-1
4.179667286E1,-3.325907230E0,-3.479865313E0,7.432937622E-2
4.180677763E1,-3.303461552E0,-3.144725323E0,7.836351395E-1
4.181665698E1,-4.316298008E0,-2.151439190E0,1.208523750E0
4.182665709E1,-3.928561687E0,1.503314972E-1,7.949666977E-1
4.183666113E1,-2.752101183E0,3.065152168E-1,-3.437709808E-1
4.184673571E1,-1.380562425E0,2.495923042E-1,-8.615942001E-1
4.185666428E1,-9.249331951E-1,-3.434467316E-2,-1.312760830E0
4.186665763E1,-2.142245531E0,-3.115568161E-1,-1.052181244E0
4.187668732E1,-3.515765190E0,-4.194099903E-1,-7.028274536E-1
4.188673174E1,-3.835859537E0,-5.215218067E-1,-6.473665237E-1
4.189666240E1,-3.573523283E0,-5.840308666E-1,-3.334465027E-1
4.190665428E1,-2.752429008E0,-3.093504906E-1,5.434694290E-1
4.191667648E1,-2.036268711E0,9.236526489E-2,7.491464615E-1
4.192670136E1,-1.887153625E0,4.436082840E-1,7.363090515E-1
