"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.547394453E1,-2.783468485E0,7.776111364E-1,3.483357131E-1
1.548389965E1,-2.683897495E0,-1.417410970E-1,-9.820677340E-2
1.549388799E1,-2.506746531E0,-9.267029166E-1,-2.747468352E-1
1.550393153E1,-2.226970434E0,-1.171049118E0,-2.967379689E-1
1.551388388E1,-1.867170691E0,-1.209533572E0,-2.075516433E-1
1.552405999E1,-1.818301439E0,-1.565667987E0,-9.820677340E-2
1.553389165E1,-2.374799728E0,-2.130107403E0,-1.147001386E-1
1.554391157E1,-2.972836733E0,-2.252280474E0,-2.356514484E-1
1.555394080E1,-3.037588596E0,-2.012821198E0,-2.002212554E-1
1.556395826E1,-2.660684586E0,-2.026260376E0,1.210938469E-1
1.557393769E1,-2.217807293E0,-2.214406729E0,5.242648721E-1
1.558394342E1,-2.088914871E0,-2.114835739E0,7.942673564E-1
1.559389322E1,-2.422447205E0,-1.924245954E0,7.789956927E-1
1.560394261E1,-2.979556322E0,-1.497251153E0,3.410053551E-1
1.561388280E1,-3.404107571E0,-1.053762913E0,-2.674164474E-1
1.562389622E1,-3.572706461E0,-9.731286764E-1,-6.345464587E-1
1.563389130E1,-3.419379234E0,-1.259624481E0,-7.945931554E-1
1.564388680E1,-2.913582802E0,-1.630419731E0,-7.047959566E-1
1.565388603E1,-2.140227556E0,-2.149655104E0,-4.653367698E-1
1.566388499E1,-1.201938391E0,-2.535722017E0,-2.716924846E-1
1.567397299E1,-3.931528926E-1,-2.508233070E0,-1.159218624E-1
1.568393869E1,8.087855577E-2,-1.912028670E0,9.238318354E-2
1.569393711E1,-1.744631231E-1,-1.667682528E0,1.265916377E-1
1.570393838E1,-6.882007718E-1,-1.318878412E0,9.305511601E-3
1.571392746E1,-1.319224596E0,-1.222972631E0,-2.081625164E-1
1.572390088E1,-1.741943359E0,-1.431277633E0,-4.439564943E-1
1.573394665E1,-1.745608449E0,-1.506414056E0,-6.925786734E-1
1.574394561E1,-1.418184757E0,-1.417838573E0,-9.405899644E-1
1.575389780E1,-1.000352979E0,-1.276117921E0,-1.167220950E0
1.576388522E1,-5.947383642E-1,-1.158220887E0,-1.301000357E0
1.577394196E1,-1.433089972E-1,-1.029328346E0,-1.216701031E0
1.578393446E1,2.720793784E-1,-7.434433103E-1,-9.442551732E-1
1.579525346E1,5.506339669E-1,-3.042312562E-1,-6.107227206E-1
1.580389069E1,6.263812184E-1,1.325373948E-1,-3.034574986E-1
1.581390876E1,4.455651045E-1,4.868392646E-1,-8.354600519E-2
1.582391169E1,2.895501070E-2,7.568417192E-1,3.007493168E-2
1.583394099E1,-5.171585083E-1,1.026233196E0,2.457714453E-2
1.584394976E1,-9.997420311E-1,1.128858566E0,-1.354695410E-1
1.585393330E1,-1.213544846E0,1.019513726E0,-3.657657504E-1
1.586388496E1,-1.152458310E0,7.434026599E-1,-5.447493196E-1
1.587388892E1,-9.276599288E-1,3.054122627E-1,-6.718092561E-1
1.588395092E1,-6.570466161E-1,-1.124195606E-1,-7.506108880E-1
1.589395869E1,-4.395786524E-1,-3.842546046E-1,-7.548869252E-1
1.590388203E1,-3.241251111E-1,-6.402071118E-1,-7.506108880E-1
1.591388384E1,-3.943746090E-1,-8.271318674E-1,-7.616064548E-1
1.592388884E1,-6.448293328E-1,-7.745974660E-1,-7.371718287E-1
1.593394515E1,-8.855102658E-1,-5.015407205E-1,-5.856772661E-1
1.594442569E1,-1.057774186E0,-2.443664670E-1,-2.368731797E-1
1.595389072E1,-1.239201188E0,-1.826690733E-1,2.017280757E-1
1.596388511E1,-1.399247885E0,-4.068566263E-1,6.140620708E-1
1.597389080E1,-1.377867579E0,-5.858401060E-1,9.445402026E-1
1.598393592E1,-1.146349669E0,-6.200485826E-1,1.221873045E0
1.599388934E1,-8.818450570E-1,-7.061805725E-1,1.465608239E0
1.600389015E1,-6.863681674E-1,-7.917016745E-1,1.480879903E0
1.601393753E1,-2.538755834E-1,-4.013588428E-1,1.158343077E0
1.602394888E1,-3.885103017E-2,-3.728314117E-2,5.700798035E-1
1.603391638E1,1.413542032E-1,1.148222983E-1,-1.006502360E-1
1.604391092E1,3.252246380E-1,3.255708218E-1,-5.465818644E-1
1.605388096E1,4.394564629E-1,4.850066602E-1,-6.473746300E-1
1.606388376E1,4.528954923E-1,4.526307881E-1,-5.801794529E-1
1.607388211E1,4.565606713E-1,3.487837017E-1,-5.471927524E-1
1.608389242E1,4.828278720E-1,2.589865029E-1,-5.759034157E-1
1.609389488E1,4.724431634E-1,8.672250807E-2,-6.376007795E-1
1.610387465E1,3.789807856E-1,-8.859582245E-2,-7.133480906E-1
1.611387476E1,2.311514020E-1,-1.649539769E-1,-7.567195296E-1
1.612388334E1,6.927211583E-2,-2.944574058E-1,-7.585521340E-1
1.613393149E1,-5.839871988E-2,-4.141870141E-1,-7.206785083E-1
1.614416684E1,-1.237612963E-1,-3.476026952E-1,-6.467638016E-1
1.615388157E1,-1.200961098E-1,-3.347745240E-1,-5.227581263E-1
1.616393111E1,-8.222246170E-2,-3.787568212E-1,-4.274631441E-1
1.617390561E1,-1.042136103E-1,-2.376469374E-1,-3.798156381E-1
1.618393488E1,-1.695761979E-1,-1.423519552E-1,-3.285029531E-1
1.619387884E1,-2.502104044E-1,-1.441845596E-1,-2.710816264E-1
1.620394069E1,-4.120897055E-1,-1.741169542E-1,-2.240450084E-1
1.621392530E1,-6.875898838E-1,-1.411302388E-1,-9.270898998E-2
1.622395499E1,-1.035172224E0,-7.332418859E-2,1.394198090E-1
1.623394265E1,-1.426126003E0,-9.592620283E-2,2.224974930E-1
1.624388361E1,-1.809749365E0,-2.975117266E-1,1.168177947E-1
1.625392776E1,-2.082195282E0,-6.145507693E-1,4.168137163E-2
1.626389292E1,-2.137173176E0,-8.961596489E-1,8.083782159E-3
1.627388918E1,-1.881831408E0,-9.071552157E-1,-1.397456080E-1
1.628394726E1,-1.210490584E0,-6.206594110E-1,-3.798156381E-1
1.629390980E1,-1.646892726E-1,-2.174883932E-1,-6.186639667E-1
1.630388776E1,1.014891505E0,3.426750302E-1,-7.933714390E-1
1.631391580E1,2.069855928E0,8.142630458E-1,-8.562905788E-1
1.632388484E1,2.632462740E0,9.535403252E-1,-8.581231833E-1
1.633388965E1,2.031982183E0,1.054943919E0,-6.809722185E-1
1.634394730E1,1.289170027E0,8.478606343E-1,-6.198857427E-1
1.635389484E1,5.194798112E-1,4.758436382E-1,-6.547050476E-1
1.636388884E1,-1.543045640E-1,1.276504695E-1,-6.956329942E-1
1.637390946E1,-5.281540751E-1,-9.348274767E-2,-6.815831065E-1
1.638394134E1,-4.163657725E-1,-6.049601734E-2,-6.669223309E-1
1.639390722E1,2.895501070E-2,8.611163497E-2,-7.225110531E-1
1.640388811E1,4.113566577E-1,1.826283485E-1,-9.295943975E-1
1.641387988E1,7.894822359E-1,7.511606812E-2,-1.032830596E0
1.642394230E1,1.155390501E0,-1.166956276E-1,-9.735766649E-1
1.643389299E1,1.304441690E0,-1.643431187E-1,-9.265400767E-1
1.644392776E1,1.237857342E0,-3.422881290E-2,-9.741875529E-1
1.645388542E1,1.184712052E0,-2.017891407E-2,-1.032830596E0
1.646394057E1,1.234803081E0,-1.331889778E-1,-1.051156521E0
1.647389038E1,1.213422775E0,1.588045955E-1,-9.167662263E-1
1.648388876E1,1.148671031E0,5.302106738E-1,-7.005199194E-1
1.649387761E1,1.066815138E0,6.548272371E-1,-4.854953289E-1
1.650389165E1,9.415876865E-1,6.310034394E-1,-3.230051696E-1
1.651402696E1,8.456818461E-1,6.310034394E-1,-3.022357523E-1
1.652388345E1,7.833735943E-1,7.892175913E-1,-4.744997621E-1
1.653391384E1,6.941872835E-1,1.177727818E0,-6.766961813E-1
1.654389088E1,6.550918818E-1,1.558907747E0,-7.664933801E-1
1.655389399E1,6.825808287E-1,1.695741534E0,-7.445022464E-1
1.656388488E1,6.911329627E-1,1.565016389E0,-5.569666028E-1
1.657388895E1,7.094589472E-1,1.321892023E0,-1.898365468E-1
1.658390307E1,8.438493013E-1,1.265692353E0,1.608000994E-1
1.659391276E1,9.727418423E-1,1.337163687E0,4.918890893E-1
1.660394907E1,9.574701786E-1,1.530807853E0,7.111896276E-1
1.661388180E1,7.858170867E-1,1.748275995E0,6.305554509E-1
1.662390576E1,5.512447953E-1,1.827688456E0,2.243300825E-1
1.663394895E1,3.600439727E-1,1.702461004E0,-3.553810418E-1
1.664389426E1,2.549751401E-1,1.252253413E0,-9.906809330E-1
1.665390676E1,2.018298656E-1,-5.809531808E-1,-1.454938412E0
1.666393245E1,1.236391291E-1,-1.383019328E0,-1.243579030E0
1.667389642E1,3.078760765E-2,-1.491142511E0,-1.003509045E0
1.668388188E1,-2.673146427E-1,-5.497990251E-1,-7.512217164E-1
1.669390622E1,-8.848993778E-1,2.449365854E-1,-2.216015458E-1
1.670393961E1,-1.481714725E0,8.374758959E-1,3.697160184E-1
1.671388945E1,-1.955135226E0,1.451395392E0,6.232250333E-1
1.672393722E1,-2.236744165E0,1.968798280E0,6.317771673E-1
1.673388349E1,-2.244074583E0,2.249185562E0,5.584733486E-1
1.674388103E1,-1.562348962E0,2.693284512E0,1.381980777E-1
1.675392661E1,-2.105041742E-1,2.560116053E0,-4.995452464E-1
1.676387942E1,1.061928153E0,1.963300467E0,-9.497529268E-1
1.677387811E1,1.934243679E0,1.299900889E0,-1.244800806E0
1.678392738E1,2.207911253E0,9.694227576E-1,-1.472653508E0
1.679393076E1,1.976393461E0,9.150558114E-1,-1.424395204E0
1.680388988E1,1.462044954E0,9.431555867E-1,-1.073147655E0
1.681389426E1,9.562484622E-1,9.205535650E-1,-6.070575714E-1
1.682393065E1,6.630331874E-1,1.007907271E0,-2.490904778E-1
1.683388557E1,6.764721870E-1,1.133745551E0,-2.978986502E-2
1.684393811E1,9.867917299E-1,1.192388535E0,1.100982726E-1
1.685387772E1,1.347813129E0,9.736989141E-1,2.298278660E-1
1.686388768E1,1.484036088E0,6.157318354E-1,2.823622823E-1
1.687387761E1,1.311772108E0,3.457293510E-1,1.297070365E-2
1.688395045E1,8.175820708E-1,2.510452569E-1,-3.547701836E-1
1.689396218E1,1.230282560E-1,2.376062274E-1,-4.091371894E-1
1.690389545E1,-4.188092053E-1,1.649132520E-1,-1.849496365E-1
1.691388619E1,-5.159367919E-1,1.716327667E-1,3.801617771E-2
1.692396284E1,-1.811826378E-1,2.516561151E-1,1.687413454E-1
1.693388880E1,4.107457697E-1,1.862935424E-1,2.609820068E-1
1.694394534E1,1.000841618E0,9.466375411E-2,2.945795953E-1
1.695393465E1,1.236024737E0,1.812234521E-3,3.935397565E-1
1.696391149E1,1.102245212E0,-9.226101637E-2,4.680653214E-1
1.697398288E1,7.772649527E-1,-8.309803158E-2,1.797369272E-1
1.698388418E1,8.393288404E-2,-7.149159908E-2,1.168177947E-1
1.699388053E1,-1.188743785E-1,5.905069411E-4,1.650761515E-1
1.700388934E1,-2.276083976E-1,1.569720060E-1,2.658689320E-1
1.701388872E1,-1.976760030E-1,2.418822646E-1,3.715485930E-1
1.702393734E1,1.918116771E-2,1.111571044E-1,4.381329119E-1
1.703395699E1,2.787988782E-1,-9.287187457E-2,4.308025241E-1
1.704388534E1,4.437325001E-1,-2.278731018E-1,4.075896442E-1
1.705393022E1,4.858821929E-1,-2.602489591E-1,3.776572645E-1
1.706391515E1,4.339586496E-1,-1.979407072E-1,2.701449692E-1
1.707392649E1,2.885727286E-1,-6.538294256E-2,1.449176073E-1
1.708392499E1,1.743409336E-1,-6.904813647E-2,2.885320038E-2
1.709394688E1,1.859473735E-1,-1.362433136E-1,-9.209812433E-2
1.710387753E1,2.372600436E-1,-1.521258056E-1,-1.623476148E-1
1.711388015E1,2.812423408E-1,-1.857233942E-1,-2.222124040E-1
1.712392368E1,3.148399293E-1,-2.254296392E-1,-3.474397957E-1
1.713391461E1,2.836858034E-1,-2.425338626E-1,-4.488434196E-1
1.714394607E1,1.859473735E-1,-2.480316460E-1,-4.274631441E-1
1.715388372E1,9.676105529E-2,-1.875559986E-1,-3.718743920E-1
1.716388415E1,5.522222072E-2,-1.313563883E-1,-3.175073862E-1
1.717393515E1,9.187413007E-2,-1.649539769E-1,-1.959452033E-1
1.718405865E1,1.859473735E-1,-2.150449306E-1,-1.128675416E-1
1.719389503E1,2.549751401E-1,-1.686191708E-1,-1.238631159E-1
1.720388449E1,3.111747503E-1,-1.686191708E-1,-1.073697507E-1
1.721388403E1,4.486194253E-1,-1.345939562E-2,-8.049168438E-2
1.722389522E1,5.640729666E-1,-6.477207690E-2,-1.586824208E-1
1.723390780E1,4.944343269E-1,-1.252477318E-1,-2.332079858E-1
1.724392542E1,2.922379375E-1,-2.248187810E-1,-2.130494267E-1
1.725389195E1,1.077566221E-1,-3.231680691E-1,-1.122566760E-1
1.726388249E1,-4.434882104E-2,-3.604308665E-1,1.033787578E-1
1.727388718E1,-1.176526472E-1,-3.317202032E-1,3.465031385E-1
1.728393911E1,-1.439198554E-1,-1.551801264E-1,4.943325222E-1
1.729389072E1,-1.420872658E-1,-1.895718277E-2,5.590842366E-1
1.730389907E1,1.047023013E-1,-6.293947995E-2,2.493755519E-1
1.731394365E1,1.328020990E-1,-1.099760979E-1,2.091195062E-2
1.732388153E1,1.266934425E-1,-1.539583951E-1,-1.458542496E-1
1.733388988E1,1.279151738E-1,-2.077145427E-1,-2.692490220E-1
1.734393749E1,7.293730974E-2,-2.516968250E-1,-2.973488271E-1
1.735389922E1,7.293730974E-2,-2.235970497E-1,-1.757866591E-1
1.736386876E1,-1.380555704E-2,-1.472388804E-1,7.533989847E-4
1.737390311E1,1.083674952E-1,-1.289129257E-1,1.864564419E-1
1.738386692E1,9.431759268E-2,-1.020348519E-1,3.678834140E-1
1.739390722E1,-6.633996964E-2,2.013819292E-2,4.332459867E-1
1.740386834E1,-1.372003406E-1,6.534221768E-2,3.843767643E-1
1.741386968E1,-3.152064979E-2,2.502511442E-2,3.025208414E-1
1.742386484E1,8.698721230E-2,-4.278092831E-2,1.968411505E-1
1.743391388E1,9.492845833E-2,-7.088072598E-2,4.717915878E-2
1.744386922E1,4.520399496E-3,-6.416121125E-2,-4.383976385E-2
1.745386472E1,-8.222246170E-2,-4.522438720E-2,-1.635082811E-2
1.746387322E1,-1.200961098E-1,2.563598007E-2,4.107050598E-2
1.747386384E1,-5.656612664E-2,4.457280412E-2,1.149851978E-1
1.748386676E1,-1.014036499E-2,7.389433682E-2,2.365473807E-1
1.749390784E1,-4.068362713E-2,1.545285434E-1,3.709377348E-1
1.750394238E1,-6.511823833E-2,2.156150639E-1,4.839478135E-1
1.751399568E1,-1.075123064E-2,1.643023938E-1,5.468668938E-1
1.752391995E1,8.576548100E-2,8.488990366E-2,5.028846264E-1
1.753388103E1,1.169196144E-1,4.579453543E-2,3.727703393E-1
1.754389957E1,7.415904105E-2,2.746857330E-2,2.493755519E-1
1.755394603E1,-7.696904242E-3,1.142114401E-1,1.919542253E-1
1.756391442E1,-9.505063295E-2,3.078557253E-1,2.365473807E-1
1.757389042E1,-1.213178411E-1,4.923370183E-1,4.271373451E-1
1.758394022E1,-7.733554393E-2,6.389446855E-1,7.331808209E-1
1.759389695E1,1.612683944E-2,7.446243763E-1,9.830247164E-1
1.760389168E1,1.554041058E-1,7.794437408E-1,1.080763221E0
1.761389676E1,2.842966914E-1,7.049181461E-1,1.069156766E0
1.762394315E1,3.612656891E-1,4.569068253E-1,8.730689287E-1
1.763393757E1,4.614475965E-1,4.294179082E-1,8.095389605E-1
1.764394318E1,5.084842443E-1,4.740110934E-1,8.846753836E-1
1.765393418E1,5.995031595E-1,5.479257703E-1,1.058161139E0
1.766389634E1,7.320609093E-1,5.686951876E-1,1.213320971E0
1.767388665E1,8.273559213E-1,5.002782941E-1,1.247529387E0
1.768394007E1,8.243016005E-1,5.112738609E-1,1.085039258E0
1.769397553E1,7.632150650E-1,5.399845243E-1,8.211454153E-1
1.770389718E1,6.465398073E-1,5.088304281E-1,5.719123483E-1
1.771391253E1,4.626693428E-1,5.558670163E-1,4.356894493E-1
1.772393888E1,2.702467740E-1,5.106630325E-1,5.383147597E-1
1.773392722E1,1.456302702E-1,3.610009849E-1,8.107606769E-1
1.774394018E1,4.605923593E-2,3.817704022E-1,1.059382915E0
1.775394211E1,-1.182635128E-1,4.990565479E-1,1.275018334E0
1.776394257E1,-1.940108091E-1,4.343048334E-1,1.417349935E0
1.777389711E1,-1.347568780E-1,2.803667784E-1,1.359317780E0
1.778391588E1,-4.923573881E-2,1.850718111E-1,1.118026018E0
1.779394526E1,-2.602286078E-2,1.978999823E-1,8.400822282E-1
1.780388838E1,-5.253443494E-3,2.302758396E-1,6.244468093E-1
1.781395303E1,1.340238303E-1,2.626516819E-1,5.273191929E-1
1.782395268E1,3.533244431E-1,2.168368101E-1,5.939035416E-1
1.783393522E1,4.852713645E-1,6.045529619E-2,7.307373285E-1
1.784389718E1,3.685960770E-1,9.142618626E-3,7.869369388E-1
1.785388707E1,9.187413007E-2,3.846414760E-2,7.844935060E-1
1.786393415E1,-1.072679386E-1,9.142618626E-3,7.753304839E-1
1.787388949E1,-2.166128308E-1,4.701626673E-2,7.551719546E-1
1.788388549E1,-2.783102095E-1,2.180585265E-1,7.747196555E-1
1.789391957E1,-2.642602921E-1,2.986927330E-1,8.797884583E-1
1.790389072E1,-1.799609065E-1,2.424931526E-1,9.592009187E-1
1.791394434E1,-8.038986474E-2,2.492126524E-1,9.127751589E-1
1.792393899E1,-1.808161288E-2,2.815885246E-1,7.765522599E-1
1.793390045E1,-4.801401123E-2,2.388279438E-1,5.541973114E-1
1.794392315E1,-1.811826378E-1,2.076738179E-1,2.121127844E-1
1.795394845E1,-2.880840600E-1,1.464040577E-2,-1.971669346E-1
1.796388403E1,-1.695761979E-1,-1.166956276E-1,-7.798714563E-3
1.797388834E1,-3.701843694E-2,-2.290948331E-1,3.129055500E-1
1.798388388E1,5.766567588E-2,-2.724662423E-1,6.140620708E-1
1.799390742E1,7.965682447E-2,-3.439374864E-1,7.820500135E-1
1.800387976E1,6.805038452E-2,-5.840075016E-1,7.313482165E-1
1.801393565E1,3.506366163E-2,-9.670200348E-1,4.106439948E-1
1.802394915E1,-2.357940003E-2,-1.265122294E0,-1.940515451E-2
1.803388995E1,-4.740314558E-2,-1.327430606E0,-2.967379689E-1
1.804389284E1,5.131265149E-3,-1.161275268E0,-3.156747818E-1
1.805393257E1,1.071457639E-1,-8.008646965E-1,-1.226413846E-1
1.806389249E1,1.541823745E-1,-3.463809490E-1,1.797369272E-1
1.807388680E1,1.612683944E-2,5.862270668E-2,4.747848213E-1
1.808387588E1,-3.204599023E-1,2.125607431E-1,6.391075253E-1
1.809395715E1,-8.189259171E-1,1.239852756E-1,6.354423761E-1
1.810460957E1,-1.367482901E0,-3.665395081E-1,4.705087841E-1
1.811388095E1,-1.843346953E0,-1.335982680E0,1.620218307E-1
1.812393184E1,-2.180544615E0,-2.142324686E0,-1.537955105E-1
1.813393388E1,-2.335093498E0,-2.334136486E0,-3.315573037E-1
1.814389299E1,-2.316767454E0,-2.089179516E0,-3.486615121E-1
1.815394988E1,-2.187263966E0,-1.767253518E0,-2.582534552E-1
1.816388738E1,-2.119457960E0,-1.448381901E0,-1.586824208E-1
1.817388065E1,-2.302106857E0,-1.309104562E0,-1.708997339E-1
1.818394761E1,-2.780414343E0,-1.613926411E0,-2.613077760E-1
1.819391215E1,-3.320419073E0,-2.138048649E0,-3.168965280E-1
1.820388588E1,-3.692435980E0,-2.419657469E0,-3.254486322E-1
1.821388718E1,-3.853093624E0,-2.342077732E0,-3.504941165E-1
1.822394376E1,-3.724200964E0,-2.059247017E0,-3.541592956E-1
1.823387938E1,-3.310034513E0,-1.534513831E0,-2.796337306E-1
1.824394461E1,-2.801183701E0,-9.346441627E-1,-1.800627112E-1
1.825393938E1,-2.338147879E0,-5.809531808E-1,-1.556281000E-1
1.826391030E1,-1.917872548E0,-5.076493621E-1,-1.898365468E-1
1.827391992E1,-8.384736180E-1,-7.660453320E-1,-3.938655555E-1
1.828394434E1,-1.952325404E-1,-7.495520115E-1,-5.276450515E-1
1.829390015E1,3.404962718E-1,-5.577403307E-1,-5.343645811E-1
1.830394753E1,6.740287542E-1,-3.243898153E-1,-4.341826439E-1
1.831388942E1,7.870388031E-1,-2.590272129E-1,-2.228232771E-1
1.832394038E1,6.685309410E-1,-5.210884213E-1,5.145521462E-2
1.833393407E1,4.034154117E-1,-8.369057178E-1,3.116838038E-1
1.834392838E1,1.010371074E-1,-9.340332747E-1,4.967759550E-1
1.835388572E1,-1.646892726E-1,-9.383093715E-1,5.682471991E-1
1.836393914E1,-3.552792370E-1,-9.896220565E-1,5.346496105E-1
1.837393822E1,-4.041484594E-1,-9.890111685E-1,4.314134121E-1
1.838395495E1,-3.009122312E-1,-9.297572374E-1,3.342858255E-1
1.839390392E1,-1.408655345E-1,-9.285355210E-1,2.768644989E-1
1.840388457E1,-2.357940003E-2,-9.981741309E-1,2.145562321E-1
1.841388376E1,2.162462659E-2,-9.584679008E-1,1.125417352E-1
1.842389622E1,-3.029891849E-2,-7.458868027E-1,3.129666299E-2
1.843389699E1,-2.068389803E-1,-4.789387286E-1,4.290310293E-2
1.844394353E1,-4.395786524E-1,-2.413121313E-1,8.627452701E-2
1.845388657E1,-6.234490275E-1,1.219694316E-2,7.772241533E-2
1.846392264E1,-7.444003820E-1,2.492126524E-1,3.862704337E-2
1.847389295E1,-8.396953344E-1,3.304577470E-1,-3.101159260E-2
1.848388880E1,-9.239947200E-1,2.534887195E-1,-1.275282949E-1
1.849389084E1,-9.869138598E-1,1.068810523E-1,-2.374840379E-1
1.850399564E1,-9.814161062E-1,-8.065457642E-2,-3.584353626E-1
1.851388972E1,-8.653516769E-1,-1.954972446E-1,-5.080973506E-1
1.852388811E1,-6.601009369E-1,-9.103928506E-2,-6.785287857E-1
1.853389434E1,-4.450764358E-1,8.488990366E-2,-8.300233483E-1
1.854388676E1,-3.045774102E-1,2.217237055E-1,-8.892772794E-1
1.855392945E1,-2.459343523E-1,3.017470539E-1,-8.550688624E-1
1.856389618E1,-2.196671516E-1,3.500054181E-1,-7.622173429E-1
1.857392349E1,-1.848478317E-1,4.562959671E-1,-6.296595335E-1
1.858388514E1,-1.420872658E-1,5.748038888E-1,-4.781649411E-1
1.859401361E1,-1.097114012E-1,5.399845243E-1,-2.924619019E-1
1.860390507E1,-1.426981241E-1,4.746219218E-1,-3.004031479E-1
1.861389072E1,-1.909564883E-1,3.640553355E-1,-3.523267210E-1
1.862388564E1,-2.337170541E-1,2.602082193E-1,-3.950872719E-1
1.863394418E1,-2.489886880E-1,1.789631546E-1,-4.262413979E-1
1.864395980E1,-2.526538670E-1,1.233744174E-1,-4.543412030E-1
1.865388253E1,-2.740341425E-1,1.636915207E-1,-4.341826439E-1
1.866388303E1,-2.899166644E-1,1.948456466E-1,-3.578245044E-1
1.867394899E1,-2.807536721E-1,1.136005670E-1,-2.826880813E-1
1.868389226E1,-3.094643354E-1,2.685771137E-2,-2.906293273E-1
1.869390584E1,-4.444655478E-1,9.753484279E-3,-3.810373843E-1
1.870388638E1,-6.735399961E-1,-8.615235984E-2,-4.378478527E-1
1.871394672E1,-9.404881001E-1,-3.304984570E-1,-3.902003467E-1
1.872394503E1,-1.184223294E0,-5.052059293E-1,-2.521448135E-1
1.873389514E1,-1.381532788E0,-4.697757363E-1,-1.183653250E-1
1.874388849E1,-1.540968657E0,-4.777169824E-1,-9.576331079E-2
1.875389499E1,-1.694295764E0,-6.389853954E-1,-2.619186640E-1
1.876392280E1,-1.832351327E0,-6.017225981E-1,-4.506760240E-1
1.877389607E1,-1.958800435E0,-3.616525829E-1,-5.734599829E-1
1.878388830E1,-2.073643208E0,-1.686191708E-1,-6.443203092E-1
1.879392195E1,-2.152444839E0,-1.447954178E-1,-6.534833312E-1
1.880389253E1,-2.124345064E0,-8.126543462E-2,-5.771251321E-1
1.881394511E1,-1.905044317E0,2.807943895E-2,-4.604498446E-1
1.882393280E1,-1.476216912E0,1.740762293E-1,-3.547701836E-1
1.883389484E1,-9.154426455E-1,2.296649814E-1,-2.918510437E-1
1.884388553E1,-3.338989615E-1,1.685784459E-1,-2.716924846E-1
1.885390580E1,2.024407387E-1,2.553212941E-1,-3.205617070E-1
1.886393772E1,6.300464272E-1,4.758436382E-1,-4.518977404E-1
1.887388341E1,8.798903227E-1,5.289889574E-1,-6.204965711E-1
1.888388634E1,9.183748364E-1,4.269744456E-1,-7.506108880E-1
1.889390734E1,7.992560863E-1,3.451184928E-1,-7.536652088E-1
1.890390314E1,6.587570906E-1,4.117028117E-1,-6.131662130E-1
1.891389222E1,6.153856516E-1,6.591032743E-1,-4.042502642E-1
1.892388522E1,5.707924962E-1,1.774543166E0,4.107050598E-2
1.893399595E1,4.339586496E-1,2.046378374E0,2.670906484E-1
1.894394399E1,3.020117581E-1,1.935200691E0,3.972049356E-1
1.895393930E1,2.116037160E-1,1.576011896E0,3.465031385E-1
1.896394345E1,2.061059326E-1,1.171008229E0,1.033787578E-1
1.897393268E1,3.814242482E-1,8.008239865E-1,-1.910582781E-1
1.898393595E1,6.893003583E-1,4.813414514E-1,-3.908112049E-1
1.899388415E1,1.088195324E0,7.482895851E-1,-5.276450515E-1
1.900393618E1,1.526796579E0,1.210103631E0,-6.168313622E-1
1.901393791E1,1.843835711E0,1.338996172E0,-7.029634118E-1
1.902392914E1,1.962343574E0,1.047002673E0,-8.245255947E-1
1.903388834E1,1.936687231E0,7.415700555E-1,-9.747984409E-1
1.904393676E1,1.867659450E0,7.201898098E-1,-1.027943611E0
1.905392995E1,1.770531893E0,8.686300516E-1,-8.446841240E-1
1.906394561E1,1.506638050E0,1.098926187E0,-4.488434196E-1
1.907389153E1,1.028330564E0,1.168564796E0,-9.020444937E-3
1.908388426E1,5.414710045E-1,8.551909924E-1,3.098512292E-1
